idNodo,latitud,longitud,nombre,poligono
1388397694740,37.5897,-5.73141,"Sipesca 2 wifi Los Rosales","<Polygon><outerBoundaryIs><LinearRing><coordinates>-5.731410000000003,37.59014915764207,0.0 -5.731263292112478,37.59013385287575,0.0 -5.731126582295925,37.5900889815895,0.0 -5.731009187223499,37.59001760173687,0.0 -5.730919107221149,37.58992457780456,0.0 -5.730862481046375,37.589816249287516,0.0 -5.730843167554344,37.58969999864471,0.0 -5.7308624827567245,37.58958374818347,0.0 -5.730919110183569,37.58947542016251,0.0 -5.731009190644223,37.58938239690784,0.0 -5.7311265852583695,37.58931101773285,0.0 -5.731263293822853,37.58926614694267,0.0 -5.731410000000003,37.589250842357934,0.0 -5.731556706177151,37.58926614694267,0.0 -5.731693414741636,37.58931101773285,0.0 -5.731810809355782,37.58938239690784,0.0 -5.731900889816436,37.58947542016251,0.0 -5.73195751724328,37.58958374818347,0.0 -5.731976832445663,37.58969999864471,0.0 -5.73195751895363,37.589816249287516,0.0 -5.731900892778855,37.58992457780456,0.0 -5.731810812776507,37.59001760173687,0.0 -5.73169341770408,37.5900889815895,0.0 -5.731556707887501,37.59013385287575,0.0 -5.731410000000003,37.59014915764207,0.0 </coordinates></LinearRing></outerBoundaryIs></Polygon>"
1388397787434,37.5395,-6.05396,"Sipesca 3 wifi Guillena","<Polygon><outerBoundaryIs><LinearRing><coordinates>-6.0539599999999885,37.539949157642056,0.0 -6.053813390942554,37.53993385287591,0.0 -6.0536767732205385,37.53988898159011,0.0 -6.053559457230721,37.53981760173809,0.0 -6.053469437909564,37.53972457780639,0.0 -6.053412849879411,37.53961624928979,0.0 -6.053393549396204,37.53949999864716,0.0 -6.053412851585538,37.53938374818576,0.0 -6.053469440864656,37.539275420164344,0.0 -6.053559460642948,37.539182396909055,0.0 -6.053676776175629,37.53911101773347,0.0 -6.053813392648679,37.53906614694283,0.0 -6.0539599999999885,37.53905084235793,0.0 -6.054106607351325,37.53906614694283,0.0 -6.054243223824375,37.53911101773347,0.0 -6.054360539357057,37.539182396909055,0.0 -6.054450559135348,37.539275420164344,0.0 -6.0545071484144675,37.53938374818576,0.0 -6.054526450603801,37.53949999864716,0.0 -6.0545071501205925,37.53961624928979,0.0 -6.05445056209044,37.53972457780639,0.0 -6.054360542769283,37.53981760173809,0.0 -6.054243226779466,37.53988898159011,0.0 -6.054106609057451,37.53993385287591,0.0 -6.0539599999999885,37.539949157642056,0.0 </coordinates></LinearRing></outerBoundaryIs></Polygon>"
1388397916219,37.5123,-6.02725,"Sipesca 4 wifi Torre de la Reina","<Polygon><outerBoundaryIs><LinearRing><coordinates>-6.027249999999998,37.51274915764205,0.0 -6.027103444389341,37.512733852875996,0.0 -6.02696687647158,37.51268898159043,0.0 -6.026849603249232,37.51261760173876,0.0 -6.026759616744173,37.512524577807376,0.0 -6.0267030493424105,37.51241624929103,0.0 -6.02668375589431,37.51229999864849,0.0 -6.026703051046221,37.512183748187006,0.0 -6.0267596196952695,37.51207542016534,0.0 -6.026849606656853,37.511982396909715,0.0 -6.026966879422678,37.511911017733794,0.0 -6.027103446093176,37.51186614694292,0.0 -6.027249999999998,37.51185084235793,0.0 -6.0273965539068195,37.51186614694292,0.0 -6.027533120577318,37.511911017733794,0.0 -6.0276503933431425,37.511982396909715,0.0 -6.027740380304726,37.51207542016534,0.0 -6.027796948953775,37.512183748187006,0.0 -6.0278162441056855,37.51229999864849,0.0 -6.027796950657585,37.51241624929103,0.0 -6.027740383255823,37.512524577807376,0.0 -6.02765039675079,37.51261760173876,0.0 -6.027533123528416,37.51268898159043,0.0 -6.027396555610655,37.512733852875996,0.0 -6.027249999999998,37.51274915764205,0.0 </coordinates></LinearRing></outerBoundaryIs></Polygon>"
1388397963712,37.5191,-5.98465,"Sipesca 5 wifi Alcalá del Río","<Polygon><outerBoundaryIs><LinearRing><coordinates>-5.984649999999999,37.519549157642054,0.0 -5.984503431034398,37.51953385287598,0.0 -5.984366850671863,37.519488981590364,0.0 -5.98424956676303,37.51941760173859,0.0 -5.984159572058093,37.51932457780714,0.0 -5.984102999501848,37.51921624929073,0.0 -5.984083704295867,37.51909999864816,0.0 -5.984103001206244,37.5189837481867,0.0 -5.984159575010208,37.518875420165095,0.0 -5.98424957017182,37.51878239690956,0.0 -5.984366853623953,37.518711017733715,0.0 -5.9845034327387925,37.518666146942905,0.0 -5.984649999999999,37.51865084235794,0.0 -5.984796567261206,37.518666146942905,0.0 -5.984933146376045,37.518711017733715,0.0 -5.985050429828179,37.51878239690956,0.0 -5.985140424989791,37.518875420165095,0.0 -5.9851969987937546,37.5189837481867,0.0 -5.985216295704132,37.51909999864816,0.0 -5.985197000498151,37.51921624929073,0.0 -5.985140427941905,37.51932457780714,0.0 -5.985050433236969,37.51941760173859,0.0 -5.9849331493281355,37.519488981590364,0.0 -5.984796568965601,37.51953385287598,0.0 -5.984649999999999,37.519549157642054,0.0 </coordinates></LinearRing></outerBoundaryIs></Polygon>"
1388398007205,37.4281,-5.93013,"Sipesca 6 wifi Valdezorras","<Polygon><outerBoundaryIs><LinearRing><coordinates>-5.930129999999992,37.42854915764206,0.0 -5.929983609382901,37.42853385287627,0.0 -5.929847195213941,37.42848898159147,0.0 -5.9297300540173845,37.42841760174082,0.0 -5.929640168817623,37.42832457781047,0.0 -5.929583665097053,37.42821624929487,0.0 -5.929564393366747,37.4280999986526,0.0 -5.929583666793765,37.42798374819084,0.0 -5.929640171756455,37.42787542016842,0.0 -5.9297300574108585,37.42778239691177,0.0 -5.929847198152773,37.42771101773483,0.0 -5.929983611079638,37.427666146943196,0.0 -5.930129999999992,37.427650842357934,0.0 -5.930276388920374,37.427666146943196,0.0 -5.930412801847237,37.42771101773483,0.0 -5.9305299425891524,37.42778239691177,0.0 -5.930619828243555,37.42787542016842,0.0 -5.93067633320622,37.42798374819084,0.0 -5.930695606633263,37.4280999986526,0.0 -5.930676334902957,37.42821624929487,0.0 -5.930619831182362,37.42832457781047,0.0 -5.930529945982601,37.42841760174082,0.0 -5.9304128047860445,37.42848898159147,0.0 -5.930276390617085,37.42853385287627,0.0 -5.930129999999992,37.42854915764206,0.0 </coordinates></LinearRing></outerBoundaryIs></Polygon>"
1388398091067,37.4644,-6.01564,"Sipesca 7 wifi La Algaba dir Santiponce","<Polygon><outerBoundaryIs><LinearRing><coordinates>-6.015639999999994,37.46484915764205,0.0 -6.015493538335849,37.46483385287616,0.0 -6.015357057961864,37.46478898159103,0.0 -6.015239859914342,37.46471760173993,0.0 -6.015149931092001,37.46462457780914,0.0 -6.015093399949986,37.46451624929322,0.0 -6.015074118867883,37.464399998650826,0.0 -6.015093401649751,37.464283748189196,0.0 -6.0151499340361,37.464175420167095,0.0 -6.015239863313896,37.46408239691089,0.0 -6.0153570609059885,37.46401101773438,0.0 -6.015493540035613,37.463966146943086,0.0 -6.015639999999994,37.46395084235793,0.0 -6.0157864599643744,37.463966146943086,0.0 -6.0159229390940245,37.46401101773438,0.0 -6.016040136686117,37.46408239691089,0.0 -6.016130065963887,37.464175420167095,0.0 -6.016186598350236,37.464283748189196,0.0 -6.01620588113213,37.464399998650826,0.0 -6.016186600050026,37.46451624929322,0.0 -6.016130068908012,37.46462457780914,0.0 -6.016040140085671,37.46471760173993,0.0 -6.015922942038124,37.46478898159103,0.0 -6.015786461664165,37.46483385287616,0.0 -6.015639999999994,37.46484915764205,0.0 </coordinates></LinearRing></outerBoundaryIs></Polygon>"
1388398156925,37.4675,-6.00769,"Sipesca 8 wifi La Algaba","<Polygon><outerBoundaryIs><LinearRing><coordinates>-6.007690000000009,37.46794915764206,0.0 -6.007543532262531,37.46793385287616,0.0 -6.007407046229168,37.467888981590995,0.0 -6.0072898433218604,37.46781760173987,0.0 -6.007199910770535,37.46772457780904,0.0 -6.007143377284453,37.46761624929309,0.0 -6.0071240954029355,37.46749999865068,0.0 -6.007143378984498,37.46738374818906,0.0 -6.007199913715093,37.46727542016699,0.0 -6.00728984672195,37.46718239691082,0.0 -6.007407049173726,37.467111017734354,0.0 -6.007543533962576,37.467066146943075,0.0 -6.007690000000009,37.46705084235794,0.0 -6.007836466037417,37.467066146943075,0.0 -6.007972950826266,37.467111017734354,0.0 -6.008090153278041,37.46718239691082,0.0 -6.008180086284899,37.46727542016699,0.0 -6.008236621015494,37.46738374818906,0.0 -6.008255904597056,37.46749999865068,0.0 -6.008236622715539,37.46761624929309,0.0 -6.008180089229457,37.46772457780904,0.0 -6.00809015667813,37.46781760173987,0.0 -6.007972953770824,37.467888981590995,0.0 -6.0078364677374605,37.46793385287616,0.0 -6.007690000000009,37.46794915764206,0.0 </coordinates></LinearRing></outerBoundaryIs></Polygon>"
1388398219644,37.5841,-5.96834,"Sipesca 9 wifi Burguillos","<Polygon><outerBoundaryIs><LinearRing><coordinates>-5.968340000000012,37.58454915764205,0.0 -5.968193303149547,37.584533852875765,0.0 -5.968056603617837,37.584488981589566,0.0 -5.9679392173771,37.58441760173701,0.0 -5.967849144151444,37.58432457780476,0.0 -5.967792522236552,37.58421624928776,0.0 -5.96777321019732,37.58409999864498,0.0 -5.967792523946445,37.583983748183734,0.0 -5.967849147113075,37.58387542016271,0.0 -5.967939220796882,37.583782396907964,0.0 -5.968056606579443,37.58371101773291,0.0 -5.9681933048594376,37.58366614694269,0.0 -5.968340000000012,37.58365084235795,0.0 -5.968486695140559,37.58366614694269,0.0 -5.968623393420554,37.58371101773291,0.0 -5.968740779203115,37.583782396907964,0.0 -5.968830852886923,37.58387542016271,0.0 -5.9688874760535535,37.583983748183734,0.0 -5.968906789802676,37.58409999864498,0.0 -5.968887477763446,37.58421624928776,0.0 -5.968830855848554,37.58432457780476,0.0 -5.9687407826228975,37.58441760173701,0.0 -5.968623396382159,37.584488981589566,0.0 -5.96848669685045,37.584533852875765,0.0 -5.968340000000012,37.58454915764205,0.0 </coordinates></LinearRing></outerBoundaryIs></Polygon>"
1388398421885,37.4514,-5.95452,"Sipesca 10 wifi A-8005","<Polygon><outerBoundaryIs><LinearRing><coordinates>-5.954519999999996,37.45184915764205,0.0 -5.954373563794385,37.4518338528762,0.0 -5.954237107143877,37.451788981591186,0.0 -5.954119929467935,37.45171760174024,0.0 -5.954030016277027,37.45162457780962,0.0 -5.95397349496102,37.45151624929381,0.0 -5.953954217229973,37.45139999865146,0.0 -5.953973496659691,37.45128374818977,0.0 -5.954030019219219,37.45117542016757,0.0 -5.954119932865302,37.45108239691122,0.0 -5.954237110086068,37.45101101773454,0.0 -5.954373565493055,37.450966146943124,0.0 -5.954519999999996,37.45095084235794,0.0 -5.954666434506937,37.450966146943124,0.0 -5.954802889913924,37.45101101773454,0.0 -5.95492006713469,37.45108239691122,0.0 -5.9550099807807735,37.45117542016757,0.0 -5.955066503340302,37.45128374818977,0.0 -5.955085782770019,37.45139999865146,0.0 -5.955066505038973,37.45151624929381,0.0 -5.95500998372299,37.45162457780962,0.0 -5.954920070532058,37.45171760174024,0.0 -5.954802892856141,37.451788981591186,0.0 -5.954666436205634,37.4518338528762,0.0 -5.954519999999996,37.45184915764205,0.0 </coordinates></LinearRing></outerBoundaryIs></Polygon>"
1388398456156,37.5015,-5.71366,"Sipesca 11 wifi Carmona","<Polygon><outerBoundaryIs><LinearRing><coordinates>-5.7136599999999955,37.50194915764206,0.0 -5.713513465590915,37.50193385287605,0.0 -5.713376917429767,37.50188898159058,0.0 -5.713259661172625,37.501817601739035,0.0 -5.7131696876852205,37.50172457780779,0.0 -5.71311312846644,37.50161624929153,0.0 -5.713093837809061,37.501499998649024,0.0 -5.71311313016936,37.50138374818751,0.0 -5.71316969063474,37.50127542016574,0.0 -5.71325966457844,37.501182396909996,0.0 -5.713376920379287,37.50111101773393,0.0 -5.713513467293811,37.50106614694296,0.0 -5.7136599999999955,37.50105084235794,0.0 -5.71380653270618,37.50106614694296,0.0 -5.713943079620728,37.50111101773393,0.0 -5.714060335421576,37.501182396909996,0.0 -5.71415030936525,37.50127542016574,0.0 -5.7142068698306545,37.50138374818751,0.0 -5.71422616219093,37.501499998649024,0.0 -5.714206871533549,37.50161624929153,0.0 -5.714150312314794,37.50172457780779,0.0 -5.714060338827389,37.501817601739035,0.0 -5.713943082570247,37.50188898159058,0.0 -5.7138065344091,37.50193385287605,0.0 -5.7136599999999955,37.50194915764206,0.0 </coordinates></LinearRing></outerBoundaryIs></Polygon>"
1388398517822,37.4817,-5.97881,"Sipesca 12 wifi La Rinconada","<Polygon><outerBoundaryIs><LinearRing><coordinates>-5.978810000000012,37.48214915764206,0.0 -5.978663504430975,37.4821338528761,0.0 -5.978526992462862,37.48208898159081,0.0 -5.978409767285056,37.48201760173951,0.0 -5.978319817645298,37.48192457780851,0.0 -5.97826327341731,37.481816249292436,0.0 -5.978243987872379,37.48169999864999,0.0 -5.978263275118551,37.4815837481884,0.0 -5.978319820591915,37.48147542016647,0.0 -5.978409770687536,37.481382396910476,0.0 -5.978526995409479,37.48131101773417,0.0 -5.978663506132216,37.48126614694302,0.0 -5.978810000000012,37.48125084235793,0.0 -5.9789564938677815,37.48126614694302,0.0 -5.979093004590519,37.48131101773417,0.0 -5.979210229312462,37.481382396910476,0.0 -5.9793001794080824,37.48147542016647,0.0 -5.979356724881446,37.4815837481884,0.0 -5.979376012127644,37.48169999864999,0.0 -5.9793567265826875,37.481816249292436,0.0 -5.9793001823547005,37.48192457780851,0.0 -5.979210232714943,37.48201760173951,0.0 -5.979093007537137,37.48208898159081,0.0 -5.978956495569022,37.4821338528761,0.0 -5.978810000000012,37.48214915764206,0.0 </coordinates></LinearRing></outerBoundaryIs></Polygon>"
1388398577264,37.4781,-5.95336,"Sipesca 13 wifi San José","<Polygon><outerBoundaryIs><LinearRing><coordinates>-5.953359999999989,37.47854915764205,0.0 -5.953213511488731,37.478533852876105,0.0 -5.953077006097342,37.47848898159085,0.0 -5.952959786567057,37.47841760173958,0.0 -5.952869841260715,37.478324577808635,0.0 -5.952813299756734,37.478216249292586,0.0 -5.952794015140805,37.47809999865015,0.0 -5.9528133014576685,37.47798374818856,0.0 -5.952869844206826,37.47787542016659,0.0 -5.9529597899689275,37.477782396910555,0.0 -5.953077009043427,37.47771101773421,0.0 -5.953213513189667,37.47766614694302,0.0 -5.953359999999989,37.47765084235793,0.0 -5.953506486810339,37.47766614694302,0.0 -5.953642990956553,37.47771101773421,0.0 -5.953760210031078,37.477782396910555,0.0 -5.953850155793179,37.47787542016659,0.0 -5.953906698542335,37.47798374818856,0.0 -5.9539259848592,37.47809999865015,0.0 -5.9539067002432695,37.478216249292586,0.0 -5.953850158739289,37.478324577808635,0.0 -5.953760213432947,37.47841760173958,0.0 -5.953642993902662,37.47848898159085,0.0 -5.953506488511273,37.478533852876105,0.0 -5.953359999999989,37.47854915764205,0.0 </coordinates></LinearRing></outerBoundaryIs></Polygon>"
1405588888411,0,0,"Sipesca 14 wifi Autovia","<Polygon><outerBoundaryIs><LinearRing><coordinates>0.0,4.4915764205976077E-4,0.0 1.1625055201236242E-4,4.338529665403263E-4,0.0 2.2457882102484546E-4,3.889819283266747E-4,0.0 3.1760241451819494E-4,3.1760241452059043E-4,0.0 3.889819283287409E-4,2.2457882102815526E-4,0.0 4.3385296653055734E-4,1.1625055201729615E-4,0.0 4.491576420496909E-4,2.7502973432771235E-20,0.0 4.3385296653055734E-4,-1.162505520172962E-4,0.0 3.889819283287409E-4,-2.245788210281551E-4,0.0 3.1760241451819494E-4,-3.176024145205903E-4,0.0 2.2457882102484546E-4,-3.889819283266747E-4,0.0 1.1625055201236242E-4,-4.338529665403263E-4,0.0 0.0,-4.4915764205976077E-4,0.0 -1.1625055201236242E-4,-4.338529665403264E-4,0.0 -2.2457882102484546E-4,-3.889819283266746E-4,0.0 -3.1760241451819494E-4,-3.1760241452059043E-4,0.0 -3.889819283287409E-4,-2.245788210281554E-4,0.0 -4.3385296653055734E-4,-1.162505520172961E-4,0.0 -4.491576420496909E-4,-8.250892029831369E-20,0.0 -4.3385296653055734E-4,1.1625055201729596E-4,0.0 -3.889819283287409E-4,2.2457882102815526E-4,0.0 -3.1760241451819494E-4,3.1760241452059027E-4,0.0 -2.2457882102484546E-4,3.8898192832667453E-4,0.0 -1.1625055201236242E-4,4.338529665403263E-4,0.0 0.0,4.4915764205976077E-4,0.0 </coordinates></LinearRing></outerBoundaryIs></Polygon>"
1405588951641,0,0,"Sipesca 14 bluetooth Autovia","<Polygon><outerBoundaryIs><LinearRing><coordinates>0.0,4.4915764205976077E-4,0.0 1.1625055201236242E-4,4.338529665403263E-4,0.0 2.2457882102484546E-4,3.889819283266747E-4,0.0 3.1760241451819494E-4,3.1760241452059043E-4,0.0 3.889819283287409E-4,2.2457882102815526E-4,0.0 4.3385296653055734E-4,1.1625055201729615E-4,0.0 4.491576420496909E-4,2.7502973432771235E-20,0.0 4.3385296653055734E-4,-1.162505520172962E-4,0.0 3.889819283287409E-4,-2.245788210281551E-4,0.0 3.1760241451819494E-4,-3.176024145205903E-4,0.0 2.2457882102484546E-4,-3.889819283266747E-4,0.0 1.1625055201236242E-4,-4.338529665403263E-4,0.0 0.0,-4.4915764205976077E-4,0.0 -1.1625055201236242E-4,-4.338529665403264E-4,0.0 -2.2457882102484546E-4,-3.889819283266746E-4,0.0 -3.1760241451819494E-4,-3.1760241452059043E-4,0.0 -3.889819283287409E-4,-2.245788210281554E-4,0.0 -4.3385296653055734E-4,-1.162505520172961E-4,0.0 -4.491576420496909E-4,-8.250892029831369E-20,0.0 -4.3385296653055734E-4,1.1625055201729596E-4,0.0 -3.889819283287409E-4,2.2457882102815526E-4,0.0 -3.1760241451819494E-4,3.1760241452059027E-4,0.0 -2.2457882102484546E-4,3.8898192832667453E-4,0.0 -1.1625055201236242E-4,4.338529665403263E-4,0.0 0.0,4.4915764205976077E-4,0.0 </coordinates></LinearRing></outerBoundaryIs></Polygon>"
1405595238116,0,0,"Sipesca 3 RFID Guillena","<Polygon><outerBoundaryIs><LinearRing><coordinates>0.0,4.4915764205976077E-4,0.0 1.1625055201236242E-4,4.338529665403263E-4,0.0 2.2457882102484546E-4,3.889819283266747E-4,0.0 3.1760241451819494E-4,3.1760241452059043E-4,0.0 3.889819283287409E-4,2.2457882102815526E-4,0.0 4.3385296653055734E-4,1.1625055201729615E-4,0.0 4.491576420496909E-4,2.7502973432771235E-20,0.0 4.3385296653055734E-4,-1.162505520172962E-4,0.0 3.889819283287409E-4,-2.245788210281551E-4,0.0 3.1760241451819494E-4,-3.176024145205903E-4,0.0 2.2457882102484546E-4,-3.889819283266747E-4,0.0 1.1625055201236242E-4,-4.338529665403263E-4,0.0 0.0,-4.4915764205976077E-4,0.0 -1.1625055201236242E-4,-4.338529665403264E-4,0.0 -2.2457882102484546E-4,-3.889819283266746E-4,0.0 -3.1760241451819494E-4,-3.1760241452059043E-4,0.0 -3.889819283287409E-4,-2.245788210281554E-4,0.0 -4.3385296653055734E-4,-1.162505520172961E-4,0.0 -4.491576420496909E-4,-8.250892029831369E-20,0.0 -4.3385296653055734E-4,1.1625055201729596E-4,0.0 -3.889819283287409E-4,2.2457882102815526E-4,0.0 -3.1760241451819494E-4,3.1760241452059027E-4,0.0 -2.2457882102484546E-4,3.8898192832667453E-4,0.0 -1.1625055201236242E-4,4.338529665403263E-4,0.0 0.0,4.4915764205976077E-4,0.0 </coordinates></LinearRing></outerBoundaryIs></Polygon>"
